RECORD_ID,ISSUE_DATE,YEAR,MONTH,PERMIT_TYPE,WORK_TYPE,REPORTED_COST,COMMUNITY_AREA_NAME,LATITUDE,LONGITUDE,x,y,PROJECTION,COMMUNITY_UPPER
100951099,2021-12-16,2021,12,PERMIT - EASY PERMIT PROCESS,Unknown,27000.0,Irving Park,41.94138603147,-87.73478855709,-1.407267585518839,0.871605931965069,PCA,IRVING PARK
100939635,2021-09-28,2021,9,PERMIT - RENOVATION/ALTERATION,Unknown,75000.0,Lake View,41.94044435954,-87.66935841642,-0.6005648941607881,1.3611268289524758,PCA,LAKE VIEW
B100869440,2020-04-02,2020,4,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1000.0,Near North Side,41.89894854173,-87.62397498769,0.4176829161522973,-0.9661979760772874,PCA,NEAR NORTH SIDE
B200008782,2024-02-19,2024,2,PERMIT – EXPRESS PERMIT PROGRAM,Fence or Trash Enclosure,11000.0,Norwood Park,41.98724575006,-87.81696823866,-2.5911574122644394,-0.4484903497748623,PCA,NORWOOD PARK
100993669,2022-11-04,2022,11,PERMIT - EASY PERMIT PROCESS,Unknown,23370.0,Avalon Park,41.74926566004,-87.58813870322,1.8705508811491487,0.8600349094943269,PCA,AVALON PARK
101055392,2024-07-17,2024,7,PERMIT - NEW CONSTRUCTION,Unknown,4000.0,Lower West Side,41.85265428763,-87.65308817724,0.33383038801179704,0.11146614566915018,PCA,LOWER WEST SIDE
100946564,2021-11-10,2021,11,PERMIT - EASY PERMIT PROCESS,Unknown,31208.0,Belmont Cragin,41.93786651699,-87.77026625662,-1.7788390949121284,0.8471608589573372,PCA,BELMONT CRAGIN
100888634,2020-08-26,2020,8,PERMIT - EASY PERMIT PROCESS,Unknown,5500.0,Gage Park,41.7914849573,-87.68382867884,0.46390003149259096,0.18685922076999803,PCA,GAGE PARK
100952369,2022-05-11,2022,5,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,Norwood Park,41.98351549219,-87.80211954136,-2.512558272667818,0.6279418571598891,PCA,NORWOOD PARK
101058480,2024-08-26,2024,8,PERMIT - REINSTATE REVOKED PMT,Unknown,0.0,Rogers Park,42.01599296898,-87.66500370225,-0.9921577796965418,-2.1677130515996494,PCA,ROGERS PARK
101018687,2023-09-05,2023,9,PERMIT - RENOVATION/ALTERATION,Unknown,3000000.0,Loop,41.88799988735,-87.62256513256,0.3539039026321108,2.495338857878432,PCA,LOOP
101048452,2024-05-30,2024,5,PERMIT - SIGNS,Unknown,500.0,Lincoln Park,41.92363540572,-87.66742820257,-0.3960639165607377,-0.8020242490536281,PCA,LINCOLN PARK
100873285,2020-06-25,2020,6,PERMIT - WRECKING/DEMOLITION,Unknown,1.0,Englewood,41.78707709834,-87.64482347039,1.0828466561280856,-2.3314166366936955,PCA,ENGLEWOOD
100905275,2021-02-08,2021,2,PERMIT - NEW CONSTRUCTION,Unknown,24000.0,Washington Park,41.79378689025,-87.62421188157,1.1651779605692747,0.3745782197959554,PCA,WASHINGTON PARK
B200434349,2025-07-17,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3000.0,Ashburn,41.75132734997,-87.70083828764,0.6833639285731118,-0.5656241687586973,PCA,ASHBURN
101005676,2023-03-17,2023,3,PERMIT - EASY PERMIT PROCESS,Unknown,127293.0,Loop,41.87943624279,-87.62485435905,0.42730332574181246,0.6433962709051063,PCA,LOOP
101062985,2025-05-23,2025,5,PERMIT - RENOVATION/ALTERATION,Unknown,5000.0,Albany Park,41.97321616887,-87.70724077229,-1.3126575675174692,-0.05352699846443611,PCA,ALBANY PARK
B100894793,2020-10-12,2020,10,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5000.0,Armour Square,41.8509435234,-87.63182661077,0.687162944909025,0.1483194566026131,PCA,ARMOUR SQUARE
B200416012,2025-03-12,2025,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,4300.0,South Shore,41.76487403448,-87.5666380283,2.1528912405955243,-0.5544877718508213,PCA,SOUTH SHORE
101015000,2023-07-12,2023,7,PERMIT - NEW CONSTRUCTION,Unknown,189000.0,Humboldt Park,41.89437860874,-87.71276894897,-0.7605725587936153,1.1612053516389111,PCA,HUMBOLDT PARK
101070616,2025-08-19,2025,8,PERMIT - RENOVATION/ALTERATION,Unknown,80000.0,Forest Glen,41.99646170142,-87.73391442179,-1.8293406845347089,1.1863546622807357,PCA,FOREST GLEN
B101032203,2023-09-20,2023,9,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,South Chicago,41.73612171414,-87.55431461509,2.5356797247343756,-0.4479206381178191,PCA,SOUTH CHICAGO
B101025360,2023-08-03,2023,8,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1000.0,Near North Side,41.89141810119,-87.62791475608,0.4214342097668142,-0.6265031087478722,PCA,NEAR NORTH SIDE
101055419,2024-08-07,2024,8,PERMIT - RENOVATION/ALTERATION,Unknown,200000.0,Lincoln Park,41.91585311257,-87.64950061331,-0.21017870395813193,1.4951082559358437,PCA,LINCOLN PARK
B100967927,2022-04-19,2022,4,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,Portage Park,41.9424015288,-87.76144153233,-1.5419453744460159,-1.0781425466755943,PCA,PORTAGE PARK
100858199,2020-03-30,2020,3,PERMIT - WRECKING/DEMOLITION,Unknown,1.0,Logan Square,41.92051055215,-87.68675205725,-0.45654549886997886,-2.433558585768744,PCA,LOGAN SQUARE
B101013872,2023-05-23,2023,5,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,West Pullman,41.67048561519,-87.63604935174,2.146836180777558,-0.8413915614266155,PCA,WEST PULLMAN
100923070,2021-12-20,2021,12,PERMIT - RENOVATION/ALTERATION,Unknown,125000.0,South Lawndale,41.84629169584,-87.7012683625,-0.22375953378166663,1.763862362093143,PCA,SOUTH LAWNDALE
100979176,2022-07-11,2022,7,PERMIT - RENOVATION/ALTERATION,Unknown,6000.0,Auburn Gresham,41.75519934466,-87.66948542116,0.9542574454466322,0.4800849435009952,PCA,AUBURN GRESHAM
B101005811,2023-02-16,2023,2,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,11800.0,O’Hare,41.97932661979,-87.84164699426,-2.8324674564905328,-0.771628808646956,PCA,O’HARE
101009498,2023-03-17,2023,3,PERMIT - EASY PERMIT PROCESS,Unknown,2500.0,Dunning,41.93914961207,-87.79123798377,-1.9949494363881137,-0.7469454644289862,PCA,DUNNING
B200009390,2024-03-14,2024,3,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Washington Heights,41.7106432338,-87.63382714503,1.7743338765209224,-0.3754994430146258,PCA,WASHINGTON HEIGHTS
100912765,2021-08-20,2021,8,PERMIT - RENOVATION/ALTERATION,Unknown,300000.0,Albany Park,41.96522155739,-87.71952811588,-1.4599060911135089,1.3860565531453914,PCA,ALBANY PARK
101020182,2023-06-23,2023,6,PERMIT - EASY PERMIT PROCESS,Unknown,20000.0,Belmont Cragin,41.93049393856,-87.77487415178,-1.7733730179599883,0.14206080314964775,PCA,BELMONT CRAGIN
100962706,2022-03-16,2022,3,PERMIT - ELEVATOR EQUIPMENT,Unknown,28234.0,Near North Side,41.89409108731,-87.6348032377,0.24568426289306777,0.31868697244080274,PCA,NEAR NORTH SIDE
100867870,2020-03-30,2020,3,PERMIT - EASY PERMIT PROCESS,Unknown,5890.0,New City,41.79485694806,-87.66081844897,0.7415827121726621,-0.057455916732370674,PCA,NEW CITY
100965947,2022-07-27,2022,7,PERMIT - SIGNS,Unknown,500.0,Belmont Cragin,41.9203016479,-87.74635064168,-1.2819077659665545,-0.6686659769839004,PCA,BELMONT CRAGIN
100885512,2020-08-03,2020,8,PERMIT - EASY PERMIT PROCESS,Unknown,12000.0,Auburn Gresham,41.75673324411,-87.64798367212,1.1781470423762659,0.5973357704138422,PCA,AUBURN GRESHAM
B200443679,2025-09-23,2025,9,PERMIT – EXPRESS PERMIT PROGRAM,Masonry Work,61220.0,Hyde Park,41.79886111727,-87.6040552345,1.3753793681958426,0.8658516107117559,PCA,HYDE PARK
100950194,2021-12-15,2021,12,PERMIT - RENOVATION/ALTERATION,Unknown,520614.0,Near North Side,41.89360787352,-87.63280056088,0.18596456074671863,2.1661605435547804,PCA,NEAR NORTH SIDE
100921974,2021-05-11,2021,5,PERMIT - EASY PERMIT PROCESS,Unknown,3500.0,Lake View,41.95789581925,-87.66508193498,-0.636912007399269,-0.07505915184551708,PCA,LAKE VIEW
100931795,2021-07-20,2021,7,PERMIT - EASY PERMIT PROCESS,Unknown,7700.0,Norwood Park,41.99125052582,-87.81691652884,-2.71554660483475,0.10080272370438635,PCA,NORWOOD PARK
100981202,2022-08-05,2022,8,PERMIT - EASY PERMIT PROCESS,Unknown,10127.0,South Chicago,41.74203463052,-87.57080445063,2.153245156265395,0.37924330191606526,PCA,SOUTH CHICAGO
100948888,2021-11-23,2021,11,PERMIT - NEW CONSTRUCTION,Unknown,10000.0,Loop,41.87949547248,-87.63382966061,0.3769721595119733,0.8403146876959873,PCA,LOOP
B100861939,2020-02-18,2020,2,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,55.0,East Side,41.6951677246,-87.53755226274,3.142724060172778,-1.808393082950388,PCA,EAST SIDE
100882108,2020-08-25,2020,8,PERMIT - RENOVATION/ALTERATION,Unknown,20000.0,West Town,41.8908674491,-87.66736125574,-0.14592011963691687,0.8858225364956038,PCA,WEST TOWN
B101027282,2023-08-10,2023,8,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,65000.0,Near North Side,41.90344694645,-87.62982489849,0.2581710359215055,0.5527208331296798,PCA,NEAR NORTH SIDE
100995659,2022-11-08,2022,11,PERMIT - EASY PERMIT PROCESS,Unknown,1800.0,Irving Park,41.94267196662,-87.72994824728,-1.2950319062053623,0.13597009025389145,PCA,IRVING PARK
100886563,2020-12-22,2020,12,PERMIT - SIGNS,Unknown,15000.0,Loop,41.86779727835,-87.63219281004,0.47744580523994906,0.9960991901702355,PCA,LOOP
B200435112,2025-07-24,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,,New City,41.80657166073,-87.68178315199,0.4143870118949729,-0.14591354748146793,PCA,NEW CITY
B101047601,2024-03-29,2024,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,Lake View,41.93619125867,-87.64411926481,-0.1375254228817734,-1.1860998283001605,PCA,LAKE VIEW
B200443018,2025-09-18,2025,9,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5000.0,Washington Heights,41.70950074639,-87.64548006483,1.6574719722521865,-0.17127724480803122,PCA,WASHINGTON HEIGHTS
100991149,2022-10-04,2022,10,PERMIT - SCAFFOLDING,Unknown,111.0,Near North Side,41.89116843042,-87.62948924536,0.403780046013429,-0.6190804962039532,PCA,NEAR NORTH SIDE
B101045997,2024-03-08,2024,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,654.0,Englewood,41.78150969078,-87.64167237063,1.1474855674717503,-1.3419074950497343,PCA,ENGLEWOOD
B100987122,2022-09-02,2022,9,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,2000.0,Austin,41.91691060904,-87.79488761542,-1.8020307824096207,-0.6551285978889491,PCA,AUSTIN
100818381,2020-02-07,2020,2,PERMIT - RENOVATION/ALTERATION,Unknown,12900.0,Belmont Cragin,41.92924435099,-87.775753482,-1.7541516935861001,-0.13187020540450747,PCA,BELMONT CRAGIN
100900567,2021-01-19,2021,1,PERMIT - RENOVATION/ALTERATION,Unknown,1.0,Armour Square,41.83514616864,-87.63509772801,0.8236403180680426,-2.3959188968491545,PCA,ARMOUR SQUARE
101067185,2025-04-11,2025,4,PERMIT - SIGNS,Unknown,600.0,West Town,41.89100927333,-87.64421585745,0.15200861881178981,-0.8517801475474625,PCA,WEST TOWN
101033583,2023-09-29,2023,9,PERMIT - EASY PERMIT PROCESS,Unknown,25591.0,Ashburn,41.74464528883,-87.70210514605,0.5865454031405474,0.5585554569880021,PCA,ASHBURN
100983878,2022-08-10,2022,8,PERMIT - ELEVATOR EQUIPMENT,Unknown,25000.0,Loop,41.8834982431,-87.63720027259,0.29921577527584525,0.7055594711054324,PCA,LOOP
B100857602,2020-01-08,2020,1,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5000.0,Near North Side,41.89565433923,-87.6222799812,0.4809726114949335,-0.7246193070103314,PCA,NEAR NORTH SIDE
B200008282,2024-02-26,2024,2,PERMIT – EXPRESS PERMIT PROGRAM,Other Work,800.0,Belmont Cragin,41.93245347267,-87.75450402942,-1.3753894036813645,-1.134038302816208,PCA,BELMONT CRAGIN
B200012434,2024-04-11,2024,4,PERMIT – EXPRESS PERMIT PROGRAM,Other Work,15000.0,West Town,41.89773151856,-87.65749414213,-0.024178328662273676,-0.15669322185415885,PCA,WEST TOWN
100865748,2020-03-06,2020,3,PERMIT - RENOVATION/ALTERATION,Unknown,9500.0,West Garfield Park,41.8706225199,-87.72430077255,-0.6724824977572236,-0.06935412630340966,PCA,WEST GARFIELD PARK
B101025048,2023-07-26,2023,7,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1000.0,Near North Side,41.89486671393,-87.62262561802,0.469377597754008,-0.6373953846441007,PCA,NEAR NORTH SIDE
101017422,2023-07-31,2023,7,PERMIT - RENOVATION/ALTERATION,Unknown,500000.0,Lincoln Park,41.91895243852,-87.65567800072,-0.29480127038201365,1.8047154398093792,PCA,LINCOLN PARK
101061748,2024-12-11,2024,12,PERMIT - RENOVATION/ALTERATION,Unknown,40000.0,Lake View,41.9424110257,-87.66256646978,-0.5491090503123688,1.377756251551439,PCA,LAKE VIEW
101072684,2025-08-26,2025,8,PERMIT - RENOVATION/ALTERATION,Unknown,38000.0,McKinley Park,41.8347454016,-87.67031467724,0.2495773840407154,1.0430875746340658,PCA,MCKINLEY PARK
100863766,2020-02-21,2020,2,PERMIT - EASY PERMIT PROCESS,Unknown,48500.0,Albany Park,41.96989700363,-87.71937351935,-1.4516713137434887,0.13392109896453505,PCA,ALBANY PARK
B200429399,2025-06-12,2025,6,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Near West Side,41.88618259821,-87.65084301928,0.16053485413397603,-0.1025682803546612,PCA,NEAR WEST SIDE
B200432375,2025-07-14,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,,Loop,41.88195187649,-87.6366203494,0.4141040508835405,0.20279299558680902,PCA,LOOP
B100940232,2021-09-16,2021,9,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,75.0,North Center,41.94407882947,-87.68468699488,-0.6625125655675624,-1.431980103366571,PCA,NORTH CENTER
B100937680,2021-09-10,2021,9,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,15000.0,West Town,41.90623660501,-87.67121334839,-0.2636831761418654,0.08387933640223362,PCA,WEST TOWN
101019049,2023-06-15,2023,6,PERMIT - EASY PERMIT PROCESS,Unknown,15200.0,Portage Park,41.95073957819,-87.75057193702,-1.640965776541453,0.1643736706189383,PCA,PORTAGE PARK
100897141,2021-04-09,2021,4,PERMIT - SIGNS,Unknown,4500.0,Near North Side,41.91073603182,-87.63455069145,0.09694281161047752,-0.24599063077092934,PCA,NEAR NORTH SIDE
B200017412,2024-05-17,2024,5,PERMIT – EXPRESS PERMIT PROGRAM,Small-Scale Solar PV System,15564.0,Jefferson Park,41.9778892191,-87.75859246435,-1.8956149757796172,-0.2813818833206372,PCA,JEFFERSON PARK
B200024396,2024-08-06,2024,8,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Near North Side,41.88807428107,-87.63495520293,0.35820516931668794,0.22873326725485346,PCA,NEAR NORTH SIDE
100955296,2022-01-20,2022,1,PERMIT - RENOVATION/ALTERATION,Unknown,9500.0,West Englewood,41.79267504379,-87.67168640157,0.5976007597709647,-0.10833598002121937,PCA,WEST ENGLEWOOD
100974248,2022-07-05,2022,7,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,Washington Heights,41.70123460357,-87.64401979336,1.6506394193390261,1.0628482044563976,PCA,WASHINGTON HEIGHTS
100872907,2020-08-13,2020,8,PERMIT - SIGNS,Unknown,2000.0,Loop,41.86745273088,-87.6323342366,0.4974280011606934,-0.07515273163830459,PCA,LOOP
100862567,2020-12-10,2020,12,PERMIT - SIGNS,Unknown,2400.0,Logan Square,41.92514195959,-87.67742471571,-0.5693828974550696,0.24771775412001582,PCA,LOGAN SQUARE
B101050455,2024-05-07,2024,5,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,22000.0,Norwood Park,41.99002744978,-87.78107947237,-2.225509654684785,-0.012501473183643773,PCA,NORWOOD PARK
B101014759,2023-04-28,2023,4,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,50.0,Loop,41.88453096378,-87.6246020446,0.5691606718872431,-1.912536562538143,PCA,LOOP
101046618,2024-08-16,2024,8,PERMIT - RENOVATION/ALTERATION,Unknown,10000.0,West Ridge,42.01212838636,-87.6922023259,-1.476446040006069,0.4317268176504062,PCA,WEST RIDGE
100911704,2021-05-18,2021,5,PERMIT - WRECKING/DEMOLITION,Unknown,1.0,Lower West Side,41.848268423,-87.68702301148,0.1155977408802992,-2.3345228675747243,PCA,LOWER WEST SIDE
101028185,2023-08-22,2023,8,PERMIT - RENOVATION/ALTERATION,Unknown,8000.0,New City,41.81404368529,-87.64431570836,0.745265812052442,0.6211164865464164,PCA,NEW CITY
B100925781,2021-06-07,2021,6,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,10000.0,Bridgeport,41.8452853968,-87.64659507861,0.56361915033063,-0.015036975663187086,PCA,BRIDGEPORT
100863571,2020-02-26,2020,2,PERMIT - RENOVATION/ALTERATION,Unknown,1000000.0,Near North Side,41.8958981574,-87.62077291309,0.3280089067144779,1.5096121779170217,PCA,NEAR NORTH SIDE
B200005713,2024-01-09,2024,1,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Logan Square,41.92197787989,-87.70236869288,-0.7290272270999542,-0.48972551199166514,PCA,LOGAN SQUARE
100975044,2022-06-07,2022,6,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,South Lawndale,41.83709245725,-87.71870452123,-0.18135871398637304,-2.278629768182537,PCA,SOUTH LAWNDALE
100929801,2021-07-09,2021,7,PERMIT - RENOVATION/ALTERATION,Unknown,10000.0,West Garfield Park,41.88207364594,-87.72097269368,-0.740704155110064,0.29662310602190933,PCA,WEST GARFIELD PARK
B100905296,2021-01-11,2021,1,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1.0,Lincoln Park,41.93075676005,-87.65597841665,-0.1057380740545731,-2.9450687286194266,PCA,LINCOLN PARK
100913557,2021-03-19,2021,3,PERMIT - EASY PERMIT PROCESS,Unknown,24660.0,Beverly,41.70713292801,-87.68748964319,1.083474016477739,0.04640219800041058,PCA,BEVERLY
B200423759,2025-08-18,2025,8,PERMIT – EXPRESS PERMIT PROGRAM,Nonstructural Interior Work,218760.0,Near North Side,41.89560870567,-87.64157916537,0.18568435409045284,1.2007250715015656,PCA,NEAR NORTH SIDE
B100869664,2020-04-28,2020,4,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,2500.0,Near West Side,41.88199433821,-87.63975868488,0.3761524542401222,-0.5269921865202146,PCA,NEAR WEST SIDE
100858767,2020-10-26,2020,10,PERMIT - SIGNS,Unknown,600.0,West Town,41.91350926837,-87.67738500913,-0.390595316873332,-0.10452792718487415,PCA,WEST TOWN
101057973,2025-01-28,2025,1,PERMIT - RENOVATION/ALTERATION,Unknown,80000.0,West Englewood,41.77558439942,-87.67471097163,0.694367522114678,0.6457047771685605,PCA,WEST ENGLEWOOD
B100886976,2020-08-25,2020,8,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,,Near West Side,41.88692121684,-87.64287940846,0.26675059950910807,0.2178632863367454,PCA,NEAR WEST SIDE
B100948473,2021-11-12,2021,11,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,15000.0,North Center,41.94329829191,-87.68081954286,-0.7071561014559242,0.2240278420522724,PCA,NORTH CENTER
100896783,2020-10-22,2020,10,PERMIT - EASY PERMIT PROCESS,Unknown,3500.0,Logan Square,41.92635940967,-87.69853333077,-0.8254849788710799,0.14937698775110433,PCA,LOGAN SQUARE
B100900607,2020-11-20,2020,11,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,8500.0,South Shore,41.7563910345,-87.56768719349,2.1525479744415232,0.19785151593192857,PCA,SOUTH SHORE
101035462,2023-10-16,2023,10,PERMIT - EASY PERMIT PROCESS,Unknown,32500.0,Near North Side,41.90643001654,-87.62891339483,0.1959387906414909,1.1230811460447963,PCA,NEAR NORTH SIDE
100943008,2021-10-05,2021,10,PERMIT - EASY PERMIT PROCESS,Unknown,25962.0,Chicago Lawn,41.75867289857,-87.7114632347,0.39408506111458413,0.8416818097793362,PCA,CHICAGO LAWN
101061124,2025-06-09,2025,6,PERMIT - RENOVATION/ALTERATION,Unknown,300000.0,Morgan Park,41.68715936204,-87.67167030963,1.4324240401688928,1.5300359798767529,PCA,MORGAN PARK
101060234,2024-12-04,2024,12,PERMIT - RENOVATION/ALTERATION,Unknown,60000.0,Bridgeport,41.84061249399,-87.65982742577,0.29289385779595917,1.4689270063027726,PCA,BRIDGEPORT
B200022931,2024-07-22,2024,7,PERMIT – EXPRESS PERMIT PROGRAM,Reroofing,30500.0,Jefferson Park,41.96798241748,-87.76101982184,-1.812096674392306,0.35645077125096253,PCA,JEFFERSON PARK
101037737,2025-06-09,2025,6,PERMIT - RENOVATION/ALTERATION,Unknown,38000.0,New City,41.8052058251,-87.65773279315,0.6562639338751765,0.953270512405278,PCA,NEW CITY
100943325,2021-10-07,2021,10,PERMIT - NEW CONSTRUCTION,Unknown,10000.0,Douglas,41.83597610218,-87.61154076113,0.9200333633198425,0.6258410847061606,PCA,DOUGLAS
101051537,2025-03-07,2025,3,PERMIT - RENOVATION/ALTERATION,Unknown,80000.0,Douglas,41.8302141952,-87.62159791188,0.8232136272039089,0.690528644487423,PCA,DOUGLAS
B200401818,2024-10-15,2024,10,PERMIT – EXPRESS PERMIT PROGRAM,Masonry Work,97700.0,Lake View,41.93359069532,-87.65993598367,-0.3715661210220392,1.046632543721313,PCA,LAKE VIEW
101009983,2023-05-08,2023,5,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,North Lawndale,41.85866258905,-87.71989652826,-0.5072266811477452,0.8666075985855851,PCA,NORTH LAWNDALE
100863251,2020-02-18,2020,2,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Humboldt Park,41.90896726263,-87.71619242693,-0.7299272129511796,-2.6155152742844225,PCA,HUMBOLDT PARK
100933294,2021-08-31,2021,8,PERMIT - RENOVATION/ALTERATION,Unknown,20000.0,North Center,41.95313696555,-87.67704400275,-0.7911119767658774,0.8549251115687418,PCA,NORTH CENTER
B101047330,2024-03-27,2024,3,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1.0,Lincoln Park,41.92271402822,-87.65458748892,-0.07246503221107532,-2.8671791206931174,PCA,LINCOLN PARK
100891320,2020-12-18,2020,12,PERMIT - RENOVATION/ALTERATION,Unknown,30000.0,Grand Boulevard,41.80469348961,-87.61270782639,1.123283688076375,1.1914214391358855,PCA,GRAND BOULEVARD
B100992229,2022-10-12,2022,10,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,36000.0,Lake View,41.93754935181,-87.63960937195,-0.14736910104662004,0.6090810522395946,PCA,LAKE VIEW
B100881464,2020-07-08,2020,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,250.0,South Chicago,41.73640906743,-87.5584759149,2.511484397644778,-1.0310178974014612,PCA,SOUTH CHICAGO
B100961774,2022-03-09,2022,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,500.0,Portage Park,41.95695701184,-87.76585510978,-1.7111297478973153,-1.4400096183652364,PCA,PORTAGE PARK
100857543,2020-01-08,2020,1,PERMIT - EASY PERMIT PROCESS,Unknown,4800.0,Lincoln Park,41.92351840129,-87.64641808704,-0.16108127670243388,-0.39717390698172506,PCA,LINCOLN PARK
100991897,2023-10-04,2023,10,PERMIT - SIGNS,Unknown,3000.0,Lake View,41.95424193753,-87.66445722699,-0.6233528796437205,0.25165218286857727,PCA,LAKE VIEW
100988666,2022-09-28,2022,9,PERMIT - EASY PERMIT PROCESS,Unknown,53442.0,Edgewater,41.97855533943,-87.66135119297,-0.8468364087263947,0.9827449525525699,PCA,EDGEWATER
100959835,2022-08-31,2022,8,PERMIT - RENOVATION/ALTERATION,Unknown,441297.0,Near West Side,41.86793608524,-87.65684434211,0.12037247122508633,1.736995285803194,PCA,NEAR WEST SIDE
100881942,2020-07-13,2020,7,PERMIT - EASY PERMIT PROCESS,Unknown,9700.0,North Center,41.94567360895,-87.68473257968,-0.794440457250423,0.4126962864754592,PCA,NORTH CENTER
100908827,2021-02-16,2021,2,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,West Lawn,41.75595600567,-87.74143262061,0.08270119927186986,0.5024862006328499,PCA,WEST LAWN
100934807,2021-08-09,2021,8,PERMIT - EASY PERMIT PROCESS,Unknown,8000.0,Portage Park,41.94707720977,-87.75294156538,-1.6001816766182002,0.3501377784692166,PCA,PORTAGE PARK
B200432252,2025-07-01,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,,Near North Side,41.89569240141,-87.62014286048,0.4691329597792132,0.10510276616514096,PCA,NEAR NORTH SIDE
101034075,2023-10-04,2023,10,PERMIT - EASY PERMIT PROCESS,Unknown,75.0,Near West Side,41.88046314708,-87.64080388428,0.32613165368913133,-0.8040070110731188,PCA,NEAR WEST SIDE
101069615,2025-05-23,2025,5,PERMIT - NEW CONSTRUCTION,Unknown,2000.0,Morgan Park,41.69299193552,-87.6722681186,1.4143205000989425,-0.43801661372770917,PCA,MORGAN PARK
101020099,2023-08-09,2023,8,PERMIT - NEW CONSTRUCTION,Unknown,720000.0,West Town,41.89520212246,-87.67118709029,-0.2848428939204737,1.7177775877255752,PCA,WEST TOWN
100986302,2022-08-29,2022,8,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Grand Boulevard,41.80965480265,-87.62702979806,1.11659475446756,-1.9151904900040162,PCA,GRAND BOULEVARD
B200411518,2025-04-11,2025,4,PERMIT – EXPRESS PERMIT PROGRAM,Storm Water Management Plan,,Irving Park,41.95048055306,-87.73060545056,-1.3350964056618515,-0.46348752027355594,PCA,IRVING PARK
100931527,2021-07-19,2021,7,PERMIT - EASY PERMIT PROCESS,Unknown,22000.0,Bridgeport,41.83090532979,-87.64277074897,0.6240250408348469,0.7007976374800312,PCA,BRIDGEPORT
100935144,2021-08-11,2021,8,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,North Center,41.9415255243,-87.67976266988,-0.6030492645187764,-2.1132578523184615,PCA,NORTH CENTER
B100950544,2021-12-01,2021,12,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1000.0,Loop,41.88463207577,-87.62224799109,0.550465482168331,-0.21113986623736522,PCA,LOOP
101026980,2024-01-25,2024,1,PERMIT - WRECKING/DEMOLITION,Unknown,37860.0,Morgan Park,41.69595076731,-87.65537081747,1.5773844803947632,0.09652574065731,PCA,MORGAN PARK
B100862350,2020-03-04,2020,3,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,9500.0,Near West Side,41.87797513797,-87.63842217104,0.39633982690720315,-0.28949527919835205,PCA,NEAR WEST SIDE
